"","Team1","Team2","Team1_Batting_Run_Rate","Team1_Batting_Average","Team1_Batting_Wicket_Rate","Team1_Batting_Index","Team2_Batting_Run_Rate","Team2_Batting_Average","Team2_Batting_Wicket_Rate","Team2_Batting_Index","Team1_Bowling_Economy_Rate","Team1_Bowling_Average","Team1_Bowling_Strike_Rate","Team1_Bowling_Index","Team2_Bowling_Economy_Rate","Team2_Bowling_Average","Team2_Bowling_Strike_Rate","Team2_Bowling_Index","Toss_Winner"
"96","RCB","GL",0.33879781420765,2.0327868852459,0.0245901639344262,25.2065573770492,0.144444444444444,0.866666666666667,0.0833333333333333,4.50666666666667,11.5555555555556,0.866666666666667,0.0833333333333333,10.0148148148148,27.5555555555556,2.0327868852459,0.0245901639344262,56.0145719489982,0
"97","RCB","GL",0.238168210976479,1.42900926585887,0.0342836778332145,12.4244701204187,0.227645161290323,1.36587096774194,0.0561290322580645,11.6710258064516,18.8888888888889,1.36587096774194,0.0561290322580645,25.9356129032258,18.8333333333333,1.42900926585887,0.0342836778332145,26.9671418389166,1
"98","RCB","KKR",0.197445360072282,1.18467216043369,0.0528988925969547,8.82230231450554,0.210930362587331,1.26558217552398,0.0432082932485264,10.1127783686919,16.6481481481481,1.26558217552398,0.0432082932485264,21.6867013635329,15.6481481481481,1.18467216043369,0.0528988925969547,18.8860739798589,0
"99","RCB","KKR",0.230422829144748,1.38253697486849,0.0443701152640339,12.1861374368693,0.234420724863438,1.40652434918063,0.0488354047832626,12.5161201169466,18.0555555555556,1.40652434918063,0.0488354047832626,25.7543477766067,16.4259259259259,1.38253697486849,0.0443701152640339,23.2341044618278,1
"100","RCB","KTK",0.241651548746892,1.44990929248135,0.0226264865954445,13.107117051463,0.188948278736351,1.1336896724181,0.0550450112528132,8.1099135647007,15.8888888888889,1.1336896724181,0.0550450112528132,18.3424640882443,16.1111111111111,1.44990929248135,0.0226264865954445,23.1498577795695,0
"101","RCB","KXIP",0.246073535966304,1.47644121579782,0.0458576449883405,14.0043508385734,0.228194659409251,1.3691679564555,0.0493651969133191,12.0124047041495,17.6388888888889,1.3691679564555,0.0493651969133191,25.2565497890544,19.4259259259259,1.47644121579782,0.0458576449883405,29.8028299629307,0
"102","RCB","KXIP",0.213568814290293,1.28141288574176,0.0696810410500418,10.2550413585104,0.238092556931729,1.42855534159037,0.0495862028038116,12.8522846347931,17.0555555555556,1.42855534159037,0.0495862028038116,24.2869519536101,16.1481481481481,1.28141288574176,0.0696810410500418,20.7149067226156,1
"103","RCB","MI",0.206630607100243,1.23978364260146,0.0440369476248114,9.49990108448656,0.219851810521386,1.31911086312831,0.0384777288442962,10.7683928976538,17.6239316239316,1.31911086312831,0.0384777288442962,23.4604633336623,17.025641025641,1.23978364260146,0.0440369476248114,21.2974268326359,0
"104","RCB","MI",0.225894205601785,1.35536523361071,0.039306053767858,11.7939737736443,0.230174333627475,1.38104600176485,0.0506945956469776,12.0239618155259,19.2407407407407,1.38104600176485,0.0506945956469776,27.5170799348828,18.2592592592593,1.35536523361071,0.039306053767858,25.8785287710268,1
"105","RCB","PW",0.268106469524793,1.60863881714876,0.034160719641429,16.2979295466844,0.205894644896862,1.23536786938117,0.0590828462003628,9.53377813612847,16.8888888888889,1.23536786938117,0.0590828462003628,21.186173635841,22.3055555555556,1.60863881714876,0.034160719641429,36.9324132948806,0
"106","RCB","PW",0.253387533875339,1.52032520325203,0.024390243902439,14.2150406504065,0.228494623655914,1.37096774193548,0.0725806451612903,11.6532258064516,18.8888888888889,1.37096774193548,0.0725806451612903,25.8960573476703,20.7777777777778,1.52032520325203,0.024390243902439,31.5889792231256,1
"107","RCB","RPS",0.240885416666667,1.4453125,0.0234375,12.7325148809524,0.227513227513228,1.36507936507937,0.0634920634920635,11.1806500377929,19.1111111111111,1.36507936507937,0.0634920634920635,26.0881834215168,20.5555555555556,1.4453125,0.0234375,29.7092013888889,0
"108","RCB","RPS",0.275423728813559,1.65254237288136,0.0254237288135593,16.9603033006244,0.252645502645503,1.51587301587302,0.0476190476190476,13.7872260015117,21.2222222222222,1.51587301587302,0.0476190476190476,32.1701940035273,21.6666666666667,1.65254237288136,0.0254237288135593,35.8050847457627,1
"109","RCB","RR",0.193226883312676,1.15936129987606,0.0661330088024862,8.77106391250022,0.204851953292886,1.22911171975732,0.040311042325,9.55983427299917,15.1904761904762,1.22911171975732,0.040311042325,19.5461019927713,14.8888888888889,1.15936129987606,0.0661330088024862,18.2256031072819,0
"110","RCB","RR",0.215173684034771,1.29104210420863,0.0319767778664234,10.5180374141014,0.180118315923892,1.08070989554335,0.0654110924117068,7.90080455133346,14.4444444444444,1.08070989554335,0.0654110924117068,17.2564363016313,15.7777777777778,1.29104210420863,0.0319767778664234,20.7120141344468,1
"111","RCB","SRH",0.284154879051653,1.70492927430992,0.0612401061304287,18.4605812719249,0.262430487630488,1.57458292578293,0.0424861432861433,15.6888712081284,19.0666666666667,1.57458292578293,0.0424861432861433,29.8356609943277,19.5444444444444,1.70492927430992,0.0612401061304287,32.8696565046264,0
"112","RCB","SRH",0.215692082340191,1.29415249404114,0.0521892018386444,10.3617988509653,0.218830446614061,1.31298267968437,0.0413475916483513,10.6607865823957,18.3333333333333,1.31298267968437,0.0413475916483513,24.3713067591424,17.8333333333333,1.29415249404114,0.0521892018386444,23.2418076266479,1
"113","RPS","SRH",0.183195592286501,1.09917355371901,0.0661157024793388,7.3095041322314,0.185636856368564,1.11382113821138,0.0650406504065041,7.62967479674797,15.2222222222222,1.11382113821138,0.0650406504065041,16.9548328816621,14.7777777777778,1.09917355371901,0.0661157024793388,16.2433425160698,0
"114","RPS","SRH",0.214611872146119,1.28767123287671,0.0410958904109589,10.0867579908676,0.159891598915989,0.959349593495935,0.0650406504065041,5.66016260162602,13.1111111111111,0.959349593495935,0.0650406504065041,12.5781391147245,10.4444444444444,1.28767123287671,0.0410958904109589,13.4490106544901,1
"115","RR","SRH",0.190544663665705,1.14326798199423,0.0479153804782978,8.12345654083716,0.182087188463783,1.0925231307827,0.0662665666416604,7.37945200585861,15.2592592592593,1.0925231307827,0.0662665666416604,16.6822816815315,14.5925925925926,1.14326798199423,0.0479153804782978,16.9388314271325,0
"116","RR","SRH",0.192366326029212,1.15419795617527,0.055293658385775,8.68189453216427,0.198899947957325,1.19339968774395,0.0483791308873276,9.03873096910896,16.5277777777778,1.19339968774395,0.0483791308873276,20.5101995836586,15.6111111111111,1.15419795617527,0.055293658385775,19.0691936087507,1
